genome.acc	system	system.number	seqid	system.subtype	genome	domain	phylum	class	order	family	genus	species
GCA_018302065.1	PDC-S13	9	JAGWAB010000012.1	PDC-S13	GCA_018302065	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA9642	g__UBA9642	s__UBA9642 sp12459u
GCA_018302065.1	PDC-S22	6	JAGWAB010000010.1	PDC-S22	GCA_018302065	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA9642	g__UBA9642	s__UBA9642 sp12459u
GCA_018302065.1	SoFic	13	JAGWAB010000016.1	SoFic	GCA_018302065	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA9642	g__UBA9642	s__UBA9642 sp12459u
GCA_018302065.1	SoFic	14	JAGWAB010000016.1	SoFic	GCA_018302065	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA9642	g__UBA9642	s__UBA9642 sp12459u
GCA_018302085.1	AbiE	15	JAGWAF010000030.1	AbiE	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PD-T4-6	1	JAGWAF010000006.1	PD-T4-6	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S01	12	JAGWAF010000023.1	PDC-S01	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S01	13	JAGWAF010000026.1	PDC-S01	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S01	19	JAGWAF010000045.1	PDC-S01	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S01	23	JAGWAF010000057.1	PDC-S01	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S01	25	JAGWAF010000071.1	PDC-S01	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S01	26	JAGWAF010000079.1	PDC-S01	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S01	3	JAGWAF010000007.1	PDC-S01	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S01	7	JAGWAF010000011.1	PDC-S01	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S01	8	JAGWAF010000016.1	PDC-S01	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S02	2	JAGWAF010000006.1	PDC-S02	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S02	6	JAGWAF010000010.1	PDC-S02	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S04	17	JAGWAF010000041.1	PDC-S04	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S13	24	JAGWAF010000058.1	PDC-S13	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S27	16	JAGWAF010000034.1	PDC-S27	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S70	22	JAGWAF010000054.1	PDC-S70	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	PDC-S70	27	JAGWAF010000083.1	PDC-S70	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	SoFic	18	JAGWAF010000041.1	SoFic	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302085.1	SoFic	20	JAGWAF010000048.1	SoFic	GCA_018302085	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGWAF01	g__JAGWAF01	s__JAGWAF01 sp018302085
GCA_018302105.1	AbiE	13	JAGWAD010000038.1	AbiE	GCA_018302105	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGWAD01	s__JAGWAD01 sp018302105
GCA_018302105.1	AbiE	14	JAGWAD010000039.1	AbiE	GCA_018302105	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGWAD01	s__JAGWAD01 sp018302105
GCA_018302105.1	HEC-06	15	JAGWAD010000040.1	HEC-06	GCA_018302105	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGWAD01	s__JAGWAD01 sp018302105
GCA_018302105.1	PDC-S01	1	JAGWAD010000006.1	PDC-S01	GCA_018302105	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGWAD01	s__JAGWAD01 sp018302105
GCA_018302105.1	PDC-S01	5	JAGWAD010000010.1	PDC-S01	GCA_018302105	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGWAD01	s__JAGWAD01 sp018302105
GCA_018302105.1	PDC-S02	2	JAGWAD010000006.1	PDC-S02	GCA_018302105	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGWAD01	s__JAGWAD01 sp018302105
GCA_018302105.1	PDC-S05	6	JAGWAD010000014.1	PDC-S05	GCA_018302105	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGWAD01	s__JAGWAD01 sp018302105
GCA_018302105.1	RM	16	JAGWAD010000040.1	RM_type_II	GCA_018302105	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGWAD01	s__JAGWAD01 sp018302105
GCA_018302105.1	SoFic	10	JAGWAD010000022.1	SoFic	GCA_018302105	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGWAD01	s__JAGWAD01 sp018302105
GCA_018302125.1	PDC-S01	3	JAGWAC010000008.1	PDC-S01	GCA_018302125	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__JACPIM01	g__JAGWAC01	s__JAGWAC01 sp018302125
GCA_018302125.1	SoFic	5	JAGWAC010000014.1	SoFic	GCA_018302125	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__JACPIM01	g__JAGWAC01	s__JAGWAC01 sp018302125
GCA_018302165.1	PDC-S04	1	JAGWAA010000002.1	PDC-S04	GCA_018302165	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR17	g__JAGVZZ01	s__JAGVZZ01 sp018302165
GCA_018302165.1	SoFic	2	JAGWAA010000002.1	SoFic	GCA_018302165	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR17	g__JAGVZZ01	s__JAGVZZ01 sp018302165
GCA_018302185.1	PDC-S01	3	JAGVZX010000040.1	PDC-S01	GCA_018302185	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA10200	g__UBA10200	s__UBA10200 sp018302185
GCA_018302185.1	PDC-S02	11	JAGVZX010000086.1	PDC-S02	GCA_018302185	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA10200	g__UBA10200	s__UBA10200 sp018302185
GCA_018302185.1	PDC-S02	14	JAGVZX010000116.1	PDC-S02	GCA_018302185	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA10200	g__UBA10200	s__UBA10200 sp018302185
GCA_018302185.1	PDC-S02	4	JAGVZX010000052.1	PDC-S02	GCA_018302185	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA10200	g__UBA10200	s__UBA10200 sp018302185
GCA_018302185.1	PDC-S05	5	JAGVZX010000054.1	PDC-S05	GCA_018302185	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA10200	g__UBA10200	s__UBA10200 sp018302185
GCA_018302185.1	PDC-S13	10	JAGVZX010000083.1	PDC-S13	GCA_018302185	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA10200	g__UBA10200	s__UBA10200 sp018302185
GCA_018302185.1	PDC-S27	12	JAGVZX010000093.1	PDC-S27	GCA_018302185	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA10200	g__UBA10200	s__UBA10200 sp018302185
GCA_018302185.1	PDC-S27	13	JAGVZX010000115.1	PDC-S27	GCA_018302185	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA10200	g__UBA10200	s__UBA10200 sp018302185
GCA_018302185.1	PDC-S70	2	JAGVZX010000007.1	PDC-S70	GCA_018302185	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA10200	g__UBA10200	s__UBA10200 sp018302185
GCA_018302185.1	SoFic	9	JAGVZX010000078.1	SoFic	GCA_018302185	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__UBA10200	g__UBA10200	s__UBA10200 sp018302185
GCA_018302205.1	PDC-S04	4	JAGVZZ010000038.1	PDC-S04	GCA_018302205	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR17	g__JAGVZZ01	s__JAGVZZ01 sp018302205
GCA_018302205.1	viperin	1	JAGVZZ010000010.1	viperin_solo	GCA_018302205	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR17	g__JAGVZZ01	s__JAGVZZ01 sp018302205
GCA_018302225.1	PDC-S13	2	JAGVZY010000010.1	PDC-S13	GCA_018302225	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__JAGVZY01	g__JAGVZY01	s__JAGVZY01 sp018302225
GCA_018302235.1	AbiE	1	JAGVZW010000009.1	AbiE	GCA_018302235	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGVZW01	s__JAGVZW01 sp018302235
GCA_018302235.1	AbiE	3	JAGVZW010000027.1	AbiE	GCA_018302235	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGVZW01	s__JAGVZW01 sp018302235
GCA_018302235.1	AbiE	6	JAGVZW010000033.1	AbiE	GCA_018302235	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGVZW01	s__JAGVZW01 sp018302235
GCA_018302235.1	PDC-S27	5	JAGVZW010000032.1	PDC-S27	GCA_018302235	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGVZW01	s__JAGVZW01 sp018302235
GCA_018302235.1	viperin	7	JAGVZW010000035.1	viperin_solo	GCA_018302235	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGVZW01	s__JAGVZW01 sp018302235
GCA_018302265.1	PDC-M05	4	JAGVZV010000008.1	PDC-M05	GCA_018302265	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__JAFCDX01	g__JAGVZV01	s__JAGVZV01 sp018302265
GCA_018302265.1	PDC-S01	10	JAGVZV010000029.1	PDC-S01	GCA_018302265	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__JAFCDX01	g__JAGVZV01	s__JAGVZV01 sp018302265
GCA_018302265.1	SoFic	5	JAGVZV010000009.1	SoFic	GCA_018302265	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__JAFCDX01	g__JAGVZV01	s__JAGVZV01 sp018302265
GCA_018302265.1	SoFic	8	JAGVZV010000025.1	SoFic	GCA_018302265	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__JAFCDX01	g__JAGVZV01	s__JAGVZV01 sp018302265
GCA_018302335.1	AbiE	3	JAGVZT010000002.1	AbiE	GCA_018302335	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGVZT01	g__JAGVZT01	s__JAGVZT01 sp018302335
GCA_018302335.1	AbiE	9	JAGVZT010000067.1	AbiE	GCA_018302335	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGVZT01	g__JAGVZT01	s__JAGVZT01 sp018302335
GCA_018302335.1	PDC-S01	2	JAGVZT010000001.1	PDC-S01	GCA_018302335	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGVZT01	g__JAGVZT01	s__JAGVZT01 sp018302335
GCA_018302335.1	PDC-S01	4	JAGVZT010000015.1	PDC-S01	GCA_018302335	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGVZT01	g__JAGVZT01	s__JAGVZT01 sp018302335
GCA_018302335.1	SoFic	7	JAGVZT010000023.1	SoFic	GCA_018302335	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__JAGVZT01	g__JAGVZT01	s__JAGVZT01 sp018302335
GCA_018302365.1	SoFic	4	JAGVZU010000006.1	SoFic	GCA_018302365	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR20	g__GW2011-AR20	s__GW2011-AR20 sp000830315
GCA_018302365.1	SoFic	7	JAGVZU010000008.1	SoFic	GCA_018302365	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR20	g__GW2011-AR20	s__GW2011-AR20 sp000830315
GCA_018302465.1	PDC-M05	11	JAGVZQ010000017.1	PDC-M05	GCA_018302465	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR20	g__JAGVZJ01	s__JAGVZJ01 sp018302465
GCA_018302465.1	cas	8	JAGVZQ010000005.1	cas_type_other	GCA_018302465	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR20	g__JAGVZJ01	s__JAGVZJ01 sp018302465
GCA_018302485.1	HEC-05	8	JAGVZP010000037.1	HEC-05	GCA_018302485	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__GW2011-AR18	s__GW2011-AR18 sp000806155
GCA_018302485.1	PDC-M57	5	JAGVZP010000024.1	PDC-M57	GCA_018302485	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__GW2011-AR18	s__GW2011-AR18 sp000806155
GCA_018302485.1	PDC-S02	6	JAGVZP010000026.1	PDC-S02	GCA_018302485	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__GW2011-AR18	s__GW2011-AR18 sp000806155
GCA_018302485.1	PDC-S05	4	JAGVZP010000020.1	PDC-S05	GCA_018302485	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__GW2011-AR18	s__GW2011-AR18 sp000806155
GCA_018302485.1	PDC-S13	7	JAGVZP010000026.1	PDC-S13	GCA_018302485	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__GW2011-AR18	s__GW2011-AR18 sp000806155
GCA_018302485.1	PDC-S33	9	JAGVZP010000038.1	PDC-S33	GCA_018302485	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__GW2011-AR18	s__GW2011-AR18 sp000806155
GCA_018302505.1	PDC-M05	5	JAGVZL010000005.1	PDC-M05	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	PDC-S01	11	JAGVZL010000015.1	PDC-S01	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	PDC-S01	14	JAGVZL010000020.1	PDC-S01	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	PDC-S01	15	JAGVZL010000020.1	PDC-S01	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	PDC-S01	16	JAGVZL010000023.1	PDC-S01	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	PDC-S01	6	JAGVZL010000007.1	PDC-S01	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	PDC-S01	8	JAGVZL010000011.1	PDC-S01	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	PDC-S04	17	JAGVZL010000023.1	PDC-S04	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	PDC-S05	12	JAGVZL010000015.1	PDC-S05	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	PDC-S13	22	JAGVZL010000055.1	PDC-S13	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	PDC-S13	9	JAGVZL010000011.1	PDC-S13	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	PDC-S70	10	JAGVZL010000014.1	PDC-S70	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	RM	2	JAGVZL010000003.1	RM_type_II	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	SoFic	18	JAGVZL010000023.1	SoFic	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	SoFic	21	JAGVZL010000052.1	SoFic	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302505.1	SoFic	23	JAGVZL010000057.1	SoFic	GCA_018302505	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__ARS1403	g__JAGVZL01	s__JAGVZL01 sp018302505
GCA_018302515.1	PDC-M05	7	JAGVZO010000014.1	PDC-M05	GCA_018302515	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR17	g__GW2011-AR17	s__GW2011-AR17 sp10136u
GCA_018302515.1	PDC-S13	5	JAGVZO010000010.1	PDC-S13	GCA_018302515	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR17	g__GW2011-AR17	s__GW2011-AR17 sp10136u
GCA_018302545.1	PDC-S22	1	JAGVZM010000020.1	PDC-S22	GCA_018302545	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGVZM01	s__JAGVZM01 sp018302545
GCA_018302545.1	SoFic	4	JAGVZM010000023.1	SoFic	GCA_018302545	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GW2011-AR18	g__JAGVZM01	s__JAGVZM01 sp018302545
GCA_018302605.1	PDC-S05	1	JAGVZN010000010.1	PDC-S05	GCA_018302605	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__GW2011-AR9	g__JACOZP01	s__JACOZP01 sp018302605
GCA_018302605.1	PDC-S13	7	JAGVZN010000021.1	PDC-S13	GCA_018302605	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__GW2011-AR9	g__JACOZP01	s__JACOZP01 sp018302605
GCA_018302705.1	AbiE	1	JAGVZI010000001.1	AbiE	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	AbiE	13	JAGVZI010000021.1	AbiE	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	AbiE	16	JAGVZI010000024.1	AbiE	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	PDC-S01	17	JAGVZI010000026.1	PDC-S01	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	PDC-S01	2	JAGVZI010000007.1	PDC-S01	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	PDC-S01	8	JAGVZI010000010.1	PDC-S01	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	PDC-S02	14	JAGVZI010000021.1	PDC-S02	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	PDC-S04	6	JAGVZI010000009.1	PDC-S04	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	PDC-S05	15	JAGVZI010000023.1	PDC-S05	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	PDC-S05	3	JAGVZI010000007.1	PDC-S05	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	PDC-S44	9	JAGVZI010000011.1	PDC-S44	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	SoFic	10	JAGVZI010000012.1	SoFic	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	SoFic	11	JAGVZI010000014.1	SoFic	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302705.1	viperin	18	JAGVZI010000030.1	viperin_solo	GCA_018302705	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__GCA-2688095	g__JACPIN01	s__JACPIN01 sp018302705
GCA_018302745.1	PD-T4-6	1	JAGVZH010000004.1	PD-T4-6	GCA_018302745	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__JAGVZH01	g__JAGVZH01	s__JAGVZH01 sp018302745
GCA_018302745.1	PDC-S01	5	JAGVZH010000028.1	PDC-S01	GCA_018302745	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__SCGC-AAA011-G17	f__JAGVZH01	g__JAGVZH01	s__JAGVZH01 sp018302745
